Date,Google,Meta,Tesla,Ford,Walmart,Amazon,JP Morgan,Goldman Sachs
2012-06-19,0.018708867391631134,0.015918497371186557,0.007851788708424179,0.02127672916493273,-0.004551114857503258,0.00615285679805555,0.021952514814135293,0.02926447618830985
2012-06-20,-0.006912722519354819,-0.009714806249600305,0.05266435167608474,0.008522539944755048,0.010470872190954994,-0.0045083002827265295,0.030242817080731177,0.0018676979598233334
2012-06-21,-0.021298367564690168,0.007594929374080017,-0.04706924775127452,-0.035680561778888786,-0.011967346660889833,-0.010985547938780704,-0.025788380800282007,-0.0274468905650056
2012-06-22,0.011093214478496316,0.03800248362669412,0.04970482832788892,-0.007790025876396767,-0.005908462320825314,0.007208579068293197,0.013517112031111056,-0.0028756659351102387
2012-06-25,-0.01886330471891362,-0.02995455027603755,-0.02012425002044449,-0.017663994573139274,0.01307553729540989,-0.009407617498374599,-0.018616210279199463,-0.025739352789087788
2012-06-26,0.007098290204195612,0.03243908472494628,-0.04530356099126531,0.0,0.005866867295625466,0.025173776988024477,0.011042295333426155,-0.0020827778205272374
2012-06-27,0.00818157939818609,-0.026283956857731106,0.011072472534911393,0.0009989398761125479,0.00014606851712595237,4.429992823418161e-05,0.02996318863320302,0.0246070166193042
2012-06-28,-0.008765165325453239,-0.026993451574352734,-0.017209031617763992,0.006985952623029368,-0.004228180028832074,-0.019102906000663333,-0.02446955931117678,0.002358867321253122
2012-06-29,0.027927955411328975,-0.008290823463696362,-0.003820466029755387,-0.04955413190565394,0.020790804090914605,0.03181062140248758,-0.004180984838144108,0.025350662427223503
2012-07-02,0.0006895585167341345,-0.01061092989255008,-0.028443588403119002,-0.020854962633168328,-0.005307119773713009,0.0042478703515489435,0.015393502573016526,0.013248045068403158
2012-07-03,0.012679387003944997,0.013974660343798906,0.008552639215276603,0.022364128527783356,0.02018739924450208,0.0009157136245039332,-0.0027791828113791217,0.015134755861636817
2012-07-05,0.013762524437100021,0.008653799481176838,0.01859097262960918,-0.0031250298245910635,0.004664576903335327,-0.010761125926193826,-0.041806059601003476,-0.027181059675590147
2012-07-06,-0.016680110215856914,0.008261844123126583,-0.007684895980253459,-0.007314447294569204,0.003939064981132612,-0.00885226164206776,-0.013961682664233255,-0.004691290615133625
2012-07-09,5.122926717571197e-05,0.01386695975596508,0.016134221582951636,-0.005263133686296051,0.005605555223747505,0.0,0.0017695748964168256,-0.010474072986214611
2012-07-10,-0.0073548913864490695,-0.02175936883535634,-0.006986292937774974,-0.010582110810786971,0.004877387485038742,-0.024661199628961628,0.008539718231826532,-0.002329090809179424
2012-07-11,-0.01806775220134671,-0.015888147788672535,0.007675065145758886,-0.002139057909991582,0.002080088023902471,-0.005148086026480647,0.009926901193898274,0.00933698271065131
2012-07-12,-0.0012429974805409083,-0.0051662851456091285,0.037765775047267525,-0.02143605517664393,0.0006917047198300441,-0.013783919833952663,-0.0159006144213788,-0.011668204890263767
2012-07-13,0.010587594869800654,-0.002921134506586931,0.04740060314797101,0.015334053550000393,0.012031525649797592,0.01406945937365145,0.05963557197728431,0.03626883929917235
2012-07-16,-0.002775218265773427,-0.08040362527875267,0.049927009108146736,-0.0010786067657618803,-0.002732748436328647,-0.010897957275809778,-0.02716885284521342,0.002565909220077156
2012-07-17,0.0031482319167674966,-0.005663711412818073,-0.07258062323916836,0.008639465184735462,0.001644220041347566,0.004259053712055039,-0.0028499535872957837,0.003070992583612764
2012-07-18,0.0069876763609908465,0.03631187085165255,-0.03598204575863717,0.004282166142673738,-0.00342001380613155,0.00248932173122296,-0.0008575427967429938,-0.015002644611332716
2012-07-19,0.021179074310838875,-0.00377879106991319,0.0037325300913546577,-0.00319824986621986,-0.01811967356005939,0.04000550374491807,-0.01430226523920608,-0.01564639092153486
2012-07-20,0.029946458879324345,-0.008275854176488462,-0.014874526589138903,-0.014973028483284523,0.01006583613830947,0.009373458612330632,-0.01625039139174278,-0.008841898738835896
2012-07-23,0.007678201186242628,-0.0003477131016081936,-0.03554574381949127,-0.004343069343639039,-0.005536307885726566,-0.009987291805818144,0.015928946209650352,-0.010620356580326451
2012-07-24,-0.012899853864760558,-0.010434756071671214,-0.026744950285138014,-0.011995903219320758,0.004036536541325075,-0.013141017180164138,0.008420625264834225,0.014062181194072432
2012-07-25,0.0006912194957173767,0.03128293025593876,-0.029825733115166453,-0.00993355872228563,-0.000831715433453839,-0.02685612632121348,0.012669127129198543,0.015771688043671794
2012-07-26,0.008832429306003364,-0.08486706742223848,-0.02832470387094599,-0.0011149947664151894,0.022058739863827448,0.013637371174660906,0.018197782657452644,0.021884395211364982
2012-07-27,0.0352158720481226,-0.1169460429193927,0.049057949954473434,0.004464564178572106,0.011538102650862525,0.07867830212070204,0.030158675897237197,0.03650811405044796
2012-07-30,-0.004189269414917707,-0.023618704663262435,-0.07319555470130978,0.011110743930570877,0.006172558329324396,-0.005182921575793364,-0.020330636896657817,-0.007477191997565913
2012-07-31,0.0010595956677497131,-0.0622030478525355,0.0025594911040227597,0.015384685683695887,-0.0073354535350144134,-0.011817498959760253,-0.003873726201755634,0.0001981857515087615
2012-08-01,-0.00045809783994232856,-0.038231227946005975,-0.04266962020495646,-0.01632209453925937,-0.010882831123375958,-0.00518648391787091,0.0,-0.008027790813601943
2012-08-02,-0.0062117021772089,-0.0402298026341692,-0.0057143256777808515,-0.013274278642610549,0.005840973971333652,-0.0055150967275356955,-0.023055692431576902,-0.022779571804374066
2012-08-03,0.020007947015737715,0.05239516911633424,0.04482762747104663,0.019058447845116344,0.0067522124896628455,0.018023498575070684,0.02615856105905001,0.03240987885863422
2012-08-06,0.002323296982044809,0.03935514071602353,0.03667029875412964,0.006600475807367667,-0.0036219193177170483,-0.004170726996841512,0.005818811544265445,0.010298793670065365
2012-08-07,-0.003546869165549804,-0.05474456016253537,0.07003898105951123,0.017486415657105736,-0.0039038473824545283,0.010983341190206497,0.019559247906123067,0.01195868164328795
2012-08-08,0.002638345018821875,0.0,-0.03834716423768714,0.004296361047019248,0.009756668287951076,-0.009215390168581972,0.004053023747491613,-0.007167827524488635
2012-08-09,0.0001868739329751179,0.01399618364564481,0.011000366356506586,-0.0010690642494118885,-0.006190590802005125,-0.0013653354277330942,-0.006458594338822121,0.010731750984660726
2012-08-10,-0.0005448756037456093,0.03807706941196565,0.018021072278850303,0.0010702083709206445,-0.0023018603368221147,-0.005596845134828388,0.0013545468417195394,-0.005598204038378185
2012-08-13,0.028052964482473852,-0.009628568987384956,0.041082213320766225,0.005347795238660691,-0.00380042301017125,-0.0013318906921321316,0.0005406978299842269,0.005726539458088764
2012-08-14,0.013105920113228864,-0.05648153699801517,-0.056143787280151236,0.004255150650990691,0.0083108675213579,0.0032266390987887306,0.002973868984092798,-0.00337768133486116
2012-08-15,-0.0016750323608702988,0.04023560529636483,-0.00067976040147677,0.005296438455523189,0.005945036619784405,0.018139695884269003,-0.0008086382374765666,-0.0012592464768083067
2012-08-16,0.007984575079564848,-0.06273584320011338,0.0306122151080499,0.01053765888679914,-0.030893426879917363,0.017395353865151897,0.0008092926624687635,0.0034908060983656064
2012-08-17,0.006345911253936132,-0.041268322473029584,-0.00957097166430565,0.00417121215277505,-0.0022173495314176117,-0.0015731934506789669,-0.0032345529499063774,0.0010630033338363543
2012-08-20,-0.0023628331306553285,0.05039375486974662,-0.01666109747546418,0.0,0.00430634962232479,-0.003400058347453605,0.010546075633106833,0.016216178712879836
2012-08-21,-0.008926228903852307,-0.042478779197756444,-0.013554714398211987,-0.010384677143810861,-0.012033416359219173,-0.0037445772099785612,0.017928867155698747,0.00038014304673272825
2012-08-22,0.011456138151531459,0.01461381465946765,0.02885601917635605,-0.004197254176089182,0.004759889469960088,0.015243304246365774,-0.005520398703407814,-0.006171817501252286
2012-08-23,-0.0005611804276044463,0.0,0.026043429597657708,-0.004214871509683027,-0.0029260409895400796,-0.007815751162360662,-0.01586074762897116,-0.005636692506240881
2012-08-24,0.0027039227654437337,-0.0015432451554180382,-0.04002600337525608,0.004232711846252402,0.007686133988928701,0.018822589562039305,-0.0016112313238886289,0.008454795059208875
2012-08-27,-0.013866197039420047,-0.013395169032755061,-0.04000000969838269,-0.010537363432896574,0.0054083409213887546,-0.007406231315761014,0.0016138315798817082,0.0015246164299931309
2012-08-28,0.011999114574045233,0.009921699104044057,0.013064950793756136,-0.0053242684235117466,-0.0012413999703292378,0.008978363634987385,-0.0026859390905935587,0.0035353082570328542
2012-08-29,0.01588773354582962,-0.01240950202816049,-0.009759455677661455,-0.0021416925863229075,0.00497151135924967,0.004103833669217627,0.00457895988314827,0.004760424653668105
2012-08-30,-0.009200408681471539,-0.000523572182309362,0.0,-0.0010729566121947531,-0.0071458933792274415,-0.00364193069871821,-0.010723588274146767,-0.0076755660143886795
2012-08-31,0.005002274210364588,-0.053954985773317476,0.0038718471220839934,0.003222703711609265,0.004844358179810326,0.008325899770913692,0.006503764049589966,0.009549203743681955
2012-09-04,-0.0059115953277051325,-0.018272421565037722,-0.013324020630062106,0.0074943855337847864,0.01253433634350265,-0.0015708679378779733,-0.003500480092476055,0.006526546268980971
2012-09-05,-0.0004698424646911725,0.04794136511085956,-0.007107314036678303,0.01700296185287553,0.0005444664841045554,-0.006696803410562113,0.0027022385681074734,0.03317379049279001
2012-09-06,0.027441510056142038,0.020452053946553805,0.021832537822497722,0.03657290420645243,0.01713103955677564,0.02095688261119011,0.04257584229041944,0.032745020087127985
2012-09-07,0.009651127579551888,0.0010548765152658124,0.02802098885169757,0.022177388155416367,-0.0132336212073767,0.030869638057499982,0.01576643072939432,0.024572864145644635
2012-09-10,-0.0076187985832124605,-0.008956800863753611,-0.06746165522447012,-0.002958566383170269,-0.0041994678229766436,-0.00791085202849906,-0.013740237145275724,-0.014183562266614547
2012-09-11,-0.012243694366265823,0.03296123640811266,0.015710625872727757,0.003956321961490428,0.007482116412040218,-0.005523350535502791,0.02167140251662003,0.017526988940480104
2012-09-12,-0.0018924651088362276,0.0772002046546767,0.01726622221898233,0.005911511103480649,0.00013504207506120913,-0.00015642541721450076,0.008081167770928266,0.013282942925026076
2012-09-13,0.021942946547736764,-0.01051128607240015,0.042432773212678576,0.01273235055098465,0.01444583217179507,0.018033819440232968,0.037073950031910385,0.020551334811579558
2012-09-14,0.005155597236580434,0.06228879635704687,0.030868412999215167,0.018375365430176593,-0.008517214375645121,0.00395788048704282,0.004106564960498327,0.005718328134553641
2012-09-17,0.0004226527363915267,-0.021818161010742188,0.07074692719329012,-0.013295553603624999,-0.006845771960475089,-0.012515746741585287,-0.009141450503050152,-0.012030476741820895
2012-09-18,0.01169052316903274,0.01626395790077506,-0.03687765441248392,0.0028875818463589553,-0.0005406155344086505,0.0029069767441860517,0.0016993686866944024,-0.0001669017045490273
2012-09-19,0.012836186966036722,0.06492912765446968,-0.009253364162919109,0.016314437750677202,0.0056793741459642,0.011323643191425203,0.001939114838909628,-0.007173623035601984
2012-09-20,0.0008522212912163152,-0.030055849524366685,-0.004830951630284019,-0.01416391686495333,0.0051094477230126945,-0.0033246527879011722,-0.0021774018376008453,-0.011678639438431171
2012-09-21,0.008061863008488768,0.01195221141832259,-0.028478907169447454,-0.003831601815282415,-0.004013235729657283,-0.012806243507365034,-0.00896938252760593,-0.007736029956583068
2012-09-24,0.020967574328393246,-0.0905511653349157,0.021319083707076913,-0.007692341910979672,0.003895008684885237,-0.010370133049623087,0.00856151756232082,-0.0010285416523793112
2012-09-25,-0.0002935743995274853,-0.02453103445998095,-0.09784734305587606,-0.02228672633693496,-0.006422036812519183,-0.00918365898690865,-0.016492728936835843,-0.026586322254088857
2012-09-26,0.005739834199104621,0.016765292952469313,-0.004338425084116637,-0.0079283296341085,-0.000942748610974542,-0.011051289197199554,-0.0076451465431564,-0.003700624318831003
2012-09-27,0.0040346898274770115,-0.014549036479104882,0.03449529062697243,0.0009987162064077904,-0.0028301519837821143,0.027716578762750466,0.01093448820670706,0.01901297927695733
2012-09-28,-0.002643783569637459,0.06594489038940332,0.02772902661283605,-0.015967993496842636,-0.002433448879503808,-0.008846755703923237,-0.004916479486268499,-0.013451321842557262
2012-10-01,0.009648764823313893,0.01523545364869805,-0.004098389355457144,0.0070993596841366635,0.003387498725327287,-0.00908309511975558,0.01210483624674441,0.0279733557185049
2012-10-02,-0.006287880810615931,0.012733091839921773,0.0219479191110159,-0.014099051679416386,-0.004051236575634332,-0.005594970176002523,-0.001220163150795206,0.0033375470069056945
2012-10-03,0.00727885006810336,-0.019757544904056124,-0.01677850738129516,0.015321980763787879,0.0061018614974113206,0.021229018099992114,0.005908346474642778,0.005628846519741382
2012-10-04,0.007278636950272643,0.005497060909426921,0.003412965950654101,0.017102894721717554,0.007007793448729371,0.01777900548730904,0.023494631908981933,0.016877216316208532
2012-10-05,-0.0005207892961008875,-0.047380450085600434,-0.017346978660888857,0.004945575786216905,0.005487378253804076,-0.007524826067848656,-0.0026304305535221895,-0.004920910698229752
2012-10-08,-0.012779274028186793,-0.024390255026470298,0.012461064074767547,-0.010827136308962926,0.0015970489678209798,0.002127529968636077,-0.0011985574933268683,0.0012572495677418694
2012-10-09,-0.01814361163594358,-0.008333337229061821,-0.030085490790562552,0.0049753128010048275,-0.014750683065031578,-0.031266852933921285,-0.006721013361178474,0.0014231873405774476
2012-10-10,0.0006315843554143274,-0.029164615221868084,0.0010574624934029941,-0.011881344377291492,0.017264379610667957,-0.02378865580566325,0.009425246932784237,0.003761732936237383
2012-10-11,0.009294088190080041,0.005600845914971897,-0.002816865227094123,0.01603241798716737,-0.0054358855601197575,-0.003143002796832106,0.007899910642898522,0.015905836974220877
2012-10-12,-0.0089556149542106,-0.011645546442345722,-0.02401132690293506,-0.001972723231845608,0.010665282681852739,-0.007616086319935267,-0.01140152024934904,-0.01467349034218346
2012-10-15,-0.005062099290917832,0.0,-0.011215593196479023,0.009881796765631279,0.017675488664206984,0.0075094572571641205,0.018260487759532262,0.03577410172605089
2012-10-16,0.005020387962445527,-0.002049227181827984,0.026710557319341133,0.007827684090700338,-0.0031104681935496536,-0.0009828415168053883,0.010618218435960447,-0.01028129411786416
2012-10-17,0.014489038511705354,0.020533861803384568,0.027084809465234505,0.01067949562700421,0.001560025387121744,0.014552771239766171,0.011440589123851375,0.013796661345191863
2012-10-18,-0.08006721848993403,-0.04527161250119327,-0.02706456262682011,0.0019213558493920146,-0.006101526088546194,-0.010667094957583445,-0.007155966359772448,0.0018407881942863469
2012-10-19,-0.01900724404084886,0.0010537649233954838,-0.010698991601611696,-0.023969412960982206,-0.01227802810006795,-0.01980807017609454,-0.016042600053493228,-0.012225064187781798
2012-10-22,-0.0045761719167697334,0.016842089201274613,0.00396544941688437,-0.0009823139421926141,0.00039683106326715567,-0.025916671752929665,-0.005434913757898396,-0.006875830390561388
2012-10-23,0.0024753996887652008,0.009316786129349941,0.019389550863071037,-0.016715826063270378,-0.01176476454670028,0.002267083506135359,-0.018056461217762165,-0.03070790799804024
2012-10-24,-0.00448293322001736,0.1912820278069911,-0.03416691937580518,0.016999995023153858,0.000802855032978389,-0.024838855047037756,0.009193949169018723,0.006470415463780688
2012-10-25,0.0006791223691131609,-0.028842018488883903,0.0036469693973852912,0.02163208737226352,0.006682381489541145,-0.024377465929840803,-0.0009590107933740155,-0.0004173014955725085
2012-10-26,-0.0038508705587015912,-0.027482222808592915,-0.005087273585743346,-0.00288717705462338,-0.002788005005061822,0.06872423941349637,-0.012238565393336787,-0.0023386609885444054
2012-10-31,0.007627887714284132,-0.037830442274494946,0.02739227537712452,0.08244414851185167,-0.0011983882121139322,-0.022456371642709416,0.012633309100330559,0.024698273862937103
2012-11-01,0.01071582982369268,0.00473701900662471,0.03981514041905232,0.008064751539507364,-0.02092772218592731,-0.0032204044912429453,0.02783109122365457,0.020099922830872474
2012-11-02,0.0004799790723066799,-0.0014143696648641901,-0.01128204885763262,-0.007111110339465876,-0.009257969358374751,0.0012061634360001072,-0.009803831679686903,-0.012815395911777161
2012-11-05,-0.007210124899443726,0.0033049902651376417,0.0892116663191791,0.007162040398998926,0.005084418479275099,0.008217897242736472,-0.003536183963049222,0.006734106416386609
2012-11-06,-0.0018155996609924285,-0.0037647022920496154,-0.011111138022554812,0.015110907947947227,0.008477087320530208,0.013783961517090715,0.014430956399323014,0.017488925676516276
2012-11-07,-0.021416493343753062,-0.03306569487088995,0.012520075188723778,-0.03152340128376929,-0.008812796086582808,-0.023152046036889806,-0.05597022273976904,-0.06550476231398428
2012-11-08,-0.02222984848031251,-0.02344892810637178,-0.007292327706861612,-0.014466733048292268,-0.008616784286611723,-0.02029643844104967,-0.0019759982587588265,-0.022970444340984608
2012-11-09,0.01646506301039774,-0.03901954455109424,-0.031619283227409256,0.002752245667348996,-0.0023455646325233337,-0.004574482150875081,0.005445589556757113,0.007634430903973977
2012-11-12,0.004328659929232703,0.044768383724010485,0.024736162955006247,0.0036595249797570784,0.0023510792408389936,0.0007070110195548374,-0.0009848655488700064,0.009384608842909925
2012-11-13,-0.010286893484578008,-0.010463332718774865,0.017380076878670492,0.002734874727247094,-0.009243687146411217,0.0005740490224390715,-0.01330697741245146,-0.006567773890670314
2012-11-14,-0.009862651850286008,0.12588116430857177,-0.007276178997216443,-0.02999979579896317,-0.006963269482350598,-0.016107718697968787,-0.018731454426655136,-0.019146771815053754
2012-11-15,-0.008106685894086807,-0.008497340289411959,-0.017845759743061018,-0.009372494804753773,-0.03631995458046744,-0.010540439008268399,0.0025453234017172033,0.010504372116980187
2012-11-16,-0.00012361446031738943,0.06269731099977505,0.033095391799004226,-0.0066222049311807085,-0.010041141115301744,0.02098816634597389,0.0035544181151674348,0.003464701942643922
2012-11-19,0.03249483779560025,-0.027164660617823966,0.03391961040727054,0.03142835446660852,0.01455237445680635,0.019890827471078065,0.02681479765612793,0.02123621487951377
2012-11-20,0.002633887927738554,0.007853416430044113,0.0024301023295132396,0.0018468834252824973,-0.00028932816974214237,0.017717957191561773,0.002710019560670629,-0.0017748632462827318
2012-11-21,-0.006119626569547121,0.05281382221677999,-0.01606059820089334,0.0064515004938359155,-0.0015944648316015275,0.01817948508080991,0.0007370164411546476,-0.0033025589781953135
2012-11-23,0.0031537762647928513,-0.013157882353605488,-0.010471179584555457,0.016483678292147363,0.019015946224008262,0.007772155245150181,0.008839190596233948,0.0221749115007015
2012-11-26,-0.010210074095080568,0.08083335558573412,0.004357279398446101,0.000900696625869335,-0.004131086185089505,0.01559108786996255,-0.0051108629182266,0.005236659805770039
2012-11-27,0.01445964081535367,0.008095569782157197,-0.0037186501178905207,-0.0008998861014939408,-0.0058643846382341325,-0.0009030507557366008,-0.003180094945254841,-0.020919486371739016
2012-11-28,0.019322833093575964,0.008030630779530812,0.03359254834761827,0.01351359164531618,0.015251341969102494,0.01524242730854386,0.0019627845069125627,0.01204285648518355
2012-11-29,0.012023383650459962,0.036418780813520346,0.013842914369056825,0.02488857615210316,0.0038266623915041986,0.01683462284745385,0.009552212673937799,-0.005028008746927437
2012-11-30,0.009365574026693801,0.024890201785200183,0.0038587152288542814,-0.006938604377640156,0.016800570606267717,0.00310422559809842,-0.0033966158909357613,-0.007916981032530912
2012-12-03,-0.004467529159077777,-0.034285681588309136,0.023654619878159755,-0.003493207415320776,-0.009441597225955056,-0.006824047609116368,-0.006572387212992581,0.00517851819823445
2012-12-04,-0.006069733467307659,0.015532476136276063,-0.02079716652388175,-0.008764212529830617,0.01093349929745946,0.008628624800502971,-0.005880779366134736,-0.015371701048424113
2012-12-05,-0.004645217892865872,0.009104151796616833,-0.005604735344484246,0.0,-0.0010037404237821512,0.005822017460975992,0.015528447924901156,0.004718044416283984
2012-12-06,0.004812258415106019,-0.02670515321427147,0.005636325456986002,-0.006189105816840512,-0.0008376616445145979,-0.002323246106007759,0.006553422933643471,0.000597661331755095
2012-12-07,-0.010012597076425211,0.019280699703473347,0.007964586894813275,0.02135194079298719,0.009777986511766867,-0.000394643591007382,0.026284072186601337,-0.005375664047870821
2012-12-10,0.0017684978870877721,0.012731916492682016,0.011706163653942836,-0.0008707614410792264,-0.001936764449367523,-0.02171595493828493,-0.005874022419066316,0.0037745931008561495
2012-12-11,0.016719631218701902,0.005028713681074493,0.020538067350179157,0.001743648833625322,-0.017463600167944238,0.011785115706477223,0.0077993199355073095,0.015810548606389974
2012-12-12,0.0009758203154361933,-0.014295912261416133,-0.0005669198962933164,-0.001740613814378178,-0.02750717651569412,0.004268188021099073,0.00304895039833597,-0.006478069860861413
2012-12-13,0.007368516736788511,0.023930378870117952,-0.04679522427168736,-0.017436792425691627,0.0014505294959816784,-0.0020257170240051137,0.000233839396072133,0.0034718856752642413
2012-12-14,-0.001053090990758232,-0.050637404984623324,0.005950604154512762,-0.01508421791618697,-0.004200612476399801,-0.00819899525808454,0.0007013541839777648,0.007257626781656201
2012-12-17,0.02681069456923635,-0.0022379510308682127,0.017450462740768558,0.026126109593889613,0.006545525382702255,0.018740712400945547,0.015650304985919128,0.03460093046129309
2012-12-18,0.0004022894374331454,0.03588781624196846,0.005523271247011019,0.024582722158765558,0.004335374492816069,0.025762204641963438,0.008969688948852639,0.03465893765567496
2012-12-19,-0.0013312779197501845,-0.010826389280851778,0.000578159866303718,0.005141837644319969,-0.014100783964643537,-0.00925500659983658,-0.007749956436083227,-0.00407024603463968
2012-12-20,0.0031244935331764534,-0.0018241239452347902,-0.005200776551570363,0.0034095236871858337,0.007005287859358056,0.01360521686301186,0.022972399869161553,0.019410816336985937
2012-12-21,-0.009316720932857736,-0.040204691408286974,-0.012489103066278928,0.007646487343017538,-0.005072472583346199,-0.017514288995279625,-0.011901996246569957,-0.00986727478090621
2012-12-24,-0.008565889953153327,0.025514092553474255,0.008235257983621125,0.045531597026162274,-0.001165530542494575,0.006616774095457023,-0.0018183086214832445,-0.007007208453611802
2012-12-26,-0.0008879168786151137,-0.01559599225898356,-0.020128356551788462,0.03145145819773165,-0.00845840096256334,-0.03862806597706525,0.0009112017108368065,-0.002979345111096876
2012-12-27,-0.0036396066082458045,-0.017351979926432892,0.002977073700443089,-0.0023453783088339675,0.0029417326979397362,-0.001287082483747648,-0.007507136051330243,-0.0038537061202457146
2012-12-28,-0.008891506138233307,-0.005374256957722423,-0.013950707011233021,0.008620374835035083,-0.008505603582551813,-0.012605231016016183,-0.008938512531585285,-0.009078673105467505
2012-12-31,0.010528406103340604,0.027402585719899397,0.019566543256464675,0.006216224624869815,0.009170403050928755,0.02320745008313363,0.016882226488605045,0.016252447483582122
2013-01-02,0.022434890076460823,0.05184068810143372,0.04399171117099776,0.01930473728177562,0.014802624005309184,0.02567067631343467,0.022670053034359317,0.03214155213412817
2013-01-03,0.0005807473445802458,-0.008214269365583116,-0.016685524614257097,0.019697372295577553,-0.006354880020003395,0.004547096649316629,-0.002015059828878729,-0.005468588426208787
2013-01-04,0.019760362346679328,0.03564997316524665,-0.010641340492519191,0.00817206391957237,0.0037789835785564385,0.0025920105295558216,0.017724895684743336,0.02726430964384363
2013-01-07,-0.0043632816553556,0.022948534150194932,-0.0017441982156587432,-0.010316594980807503,-0.009556590653131414,0.0359251313056661,0.0011022255323509533,-0.001858258155886583
2013-01-08,-0.001973536484160099,-0.0122365944737588,-0.019219564486879337,-0.005957124370242206,0.0027778667116218347,-0.007747845632386063,0.0019816712058040586,-0.0090122706534288
2013-01-09,0.006573027728258518,0.05264971489206771,-0.0011876331547930885,0.008988818529264586,-0.00029192804595812305,-0.00011261648302041127,-0.0006590005825869438,0.009544865290560312
2013-01-10,0.004552133024374294,0.02321016936682141,-0.003269963179072133,0.02672642561116567,-0.0030621047306016447,-0.0037920395813036967,0.01495488247437149,0.022707258375054495
2013-01-11,-0.0020094946370098343,0.01341853311602148,-0.018490914886698517,0.012292053518133672,0.003949486090057519,0.00979877191301659,-0.00021681944054663393,-0.0017469427541134674
2013-01-14,-0.022621929704152444,-0.024274860248526542,0.010635091767611238,-0.0007146219768331408,-0.004808334519382784,0.01787716840067355,-0.005635146063577845,-0.00729255376548632
2013-01-15,0.002322904671882009,-0.027463662698436697,0.01924237227204806,0.022158951803065596,0.009955956893794138,-0.003043365439842849,0.01024389704703843,-0.003966861390573007
2013-01-16,-0.013435842994038438,-0.00830564773527065,0.005899699205784925,-0.0055945030217458,0.0033343852213227887,-0.010923138239693486,0.010140654927993431,0.040563502924056305
